capri_step pdb run acc_top1 acc_top5 acc_top10 acc_top20 acc_top48 med_top1 med_top5 med_top10 med_top20 med_top48 high_top1 high_top5 high_top10 high_top20 high_top48
1 7mzi_H0-L0 run_capri_zdock_af2af2-Para-Epi 0 1 1 1 6 0 0 0 0 0 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_ig-CDR-EpiVag 0 2 4 8 14 0 0 0 0 1 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_af2-Para-Epi 1 3 7 8 16 1 1 2 3 5 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_af2-CDR-EpiVag 0 2 2 2 9 0 2 2 2 3 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 1 2 3 0 0 0 0 0 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_ig-Para-Epi 1 3 6 8 16 0 1 1 1 2 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_ab-CDR-EpiVag 1 3 3 5 10 1 2 2 2 3 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_abl-Para-Epi 1 4 5 11 16 1 2 2 3 4 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_ab-Para-Epi 1 3 5 7 13 1 2 2 2 4 0 0 0 0 0
1 7mzi_H0-L0 run_capri_zdock_af2abl-Para-Epi 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2ig-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2ab-Para-Epi 0 0 1 2 4 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2ab-CDR-EpiVag 0 1 1 2 4 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2af2-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2-Para-Epi 1 2 3 5 8 0 1 1 1 2 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_ig-Para-Epi 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_abl-Para-Epi 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_ab-Para-Epi 1 2 2 3 5 1 1 1 1 2 0 0 0 0 0
1 7k9j_H0-L0 run_capri_zdock_af2abl-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_abl-CDR-EpiVag 1 3 4 7 14 0 1 1 3 4 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2ig-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2ab-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2af2-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_ig-CDR-EpiVag 1 2 2 9 16 1 1 1 4 5 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2-Para-Epi 1 2 3 4 7 1 1 1 1 3 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2-CDR-EpiVag 1 1 3 3 8 1 1 2 2 2 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_ig-Para-Epi 1 4 6 8 17 1 2 2 3 5 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_ab-CDR-EpiVag 1 3 3 7 13 1 1 1 1 2 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_abl-Para-Epi 1 3 4 6 13 1 1 1 1 3 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_ab-Para-Epi 1 5 6 7 11 1 1 1 2 4 0 0 0 0 0
1 7rah_B0-A0 run_capri_zdock_af2abl-Para-Epi 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2ig-Para-Epi 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2ab-Para-Epi 1 3 5 7 11 1 1 1 1 1 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 1 4 0 0 0 0 1 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2af2-Para-Epi 1 3 5 8 15 0 0 0 0 1 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2-Para-Epi 1 3 5 8 18 1 2 2 2 4 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2-CDR-EpiVag 1 2 2 2 5 0 1 1 1 1 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_ig-Para-Epi 0 1 3 3 6 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_ab-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_abl-Para-Epi 1 2 3 4 10 0 0 0 0 1 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_ab-Para-Epi 1 2 4 5 14 0 0 0 0 3 0 0 0 0 0
1 7lr3_H0-L0 run_capri_zdock_af2abl-Para-Epi 1 2 3 5 10 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2ig-Para-Epi 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2ab-Para-Epi 0 2 2 4 5 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2ab-CDR-EpiVag 1 1 2 3 4 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2af2-Para-Epi 1 2 2 3 5 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2-Para-Epi 1 1 1 1 3 1 1 1 1 1 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 1 2 2 0 0 1 1 1 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_ig-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_abl-Para-Epi 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_ab-Para-Epi 0 0 0 2 5 0 0 0 0 1 0 0 0 0 0
1 7qu2_A0-B0 run_capri_zdock_af2abl-Para-Epi 0 1 1 3 5 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2ig-Para-Epi 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2ab-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2af2-Para-Epi 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2-Para-Epi 0 2 3 4 6 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_ig-Para-Epi 1 2 2 4 6 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_abl-Para-Epi 1 1 2 4 11 1 1 1 2 2 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_ab-Para-Epi 1 2 2 4 8 1 1 1 1 1 0 0 0 0 0
1 7mzm_H0-L0 run_capri_zdock_af2abl-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_abl-CDR-EpiVag 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2ig-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2ab-Para-Epi 0 1 2 3 3 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2ab-CDR-EpiVag 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2af2-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2ig-CDR-EpiVag 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2abl-CDR-EpiVag 0 1 3 4 6 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_ig-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_ab-CDR-EpiVag 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_abl-Para-Epi 1 4 5 6 13 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_ab-Para-Epi 1 1 2 5 10 0 0 0 0 0 0 0 0 0 0
1 7kyo_H0-L0 run_capri_zdock_af2abl-Para-Epi 0 2 2 4 7 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_abl-CDR-EpiVag 0 1 1 2 3 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2ig-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2ab-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2af2-CDR-EpiVag 0 1 1 4 5 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2af2-Para-Epi 0 1 3 7 14 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_ig-CDR-EpiVag 0 1 1 4 10 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2-Para-Epi 1 4 8 16 30 0 0 1 1 3 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2-CDR-EpiVag 1 2 3 7 12 0 0 1 1 2 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2ig-CDR-EpiVag 0 1 1 2 3 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_af2abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_ig-Para-Epi 1 4 6 9 25 0 0 0 0 1 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_ab-CDR-EpiVag 1 3 5 8 19 1 2 3 4 11 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_abl-Para-Epi 0 0 2 4 11 0 0 0 0 1 0 0 0 0 0
1 7b0b_H0-L0 run_capri_zdock_ab-Para-Epi 1 4 6 11 21 1 3 4 7 11 0 1 1 1 1
1 7b0b_H0-L0 run_capri_zdock_af2abl-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_abl-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_af2ig-Para-Epi 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_af2ab-Para-Epi 0 1 2 2 3 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_af2af2-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_af2ab-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_af2af2-Para-Epi 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 7qny_A0-B0 run_capri_zdock_ig-CDR-EpiVag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
